adj_amb,cond_group,item,verb_bias,explanation,pronoun,pronoun_type,new_sent,question_answers,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,adj,german_adj_freq,german_adj_length,verb,german_verb_freq,german_verb_length,Susanne_avgRating_Score,story,question,left,right,left_pronoun,right_pronoun,correct,q_type,Intended referent,intended_answer_text,intended_answer_side,intended_answer_key,correct_response,type1_ambiguous,real_NP1_gender,real_NP2_gender,generated_version,Causality
nonamb,1,14,NP1,NP1-Causality,er,er,"Alexander benachrichtigte Laura, weil er zu dem Zeitpunkt achtsam war und den Vorfall meldete.",Was meldete er? (den Vorfall / den Vortrag),called,AgP,6.0,15.0,0.45,82,eine Idee,5.66,8.0,benachrichtigte,31.09,4.0,68.75,"Alexander benachrichtigte Laura,
weil_er zu dem Zeitpunkt achtsam_war und den_Vorfall meldete.",Was meldete er?,den Vorfall,den Vortrag,,,F,6,NP1,den Vorfall,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,14,NP1,NP1-Causality,er,amb,"Alexander benachrichtigte Tobias, weil er zu dem Zeitpunkt achtsam war und den Vorfall meldete.",Was meldete er? (den Vorfall / den Vortrag),called,AgP,6.0,15.0,0.45,82,eine Idee,5.66,8.0,benachrichtigte,31.09,4.0,68.75,"Alexander benachrichtigte Tobias,
weil_er zu dem Zeitpunkt achtsam_war und den_Vorfall meldete.",Was meldete er?,den Vorfall,den Vortrag,,,F,6,NP1,den Vorfall,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,14,NP1,NP1-Causality,sie,amb,"Katharina benachrichtigte Laura, weil sie zu dem Zeitpunkt achtsam war und den Vorfall meldete.",Was meldete sie? (den Vorfall / den Vortrag),called,AgP,6.0,15.0,0.45,82,eine Idee,5.66,8.0,benachrichtigte,31.09,4.0,68.75,"Katharina benachrichtigte Laura,
weil_sie zu dem Zeitpunkt achtsam_war und den_Vorfall meldete.",Was meldete sie?,den Vorfall,den Vortrag,,,F,6,NP1,den Vorfall,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,14,NP1,NP1-Causality,sie,sie,"Katharina benachrichtigte Tobias, weil sie zu dem Zeitpunkt achtsam war und den Vorfall meldete.",Was meldete sie? (den Vorfall / den Vortrag),called,AgP,6.0,15.0,0.45,82,eine Idee,5.66,8.0,benachrichtigte,31.09,4.0,68.75,"Katharina benachrichtigte Tobias,
weil_sie zu dem Zeitpunkt achtsam_war und den_Vorfall meldete.",Was meldete sie?,den Vorfall,den Vortrag,,,F,6,NP1,den Vorfall,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,14,NP1,NP2-Causality,sie,sie,"Alexander benachrichtigte Laura, weil sie zu dem Zeitpunkt bedroht war und die Hilfe benötigte.",Was benötigte sie? (die Hilfe / den Vortrag),called,AgP,6.0,15.0,0.45,82,verstummt,1.44,9.0,benachrichtigte,31.09,4.0,68.75,"Alexander benachrichtigte Laura,
weil_sie zu dem Zeitpunkt bedroht_war und die_Hilfe benötigte.",Was benötigte sie?,die Hilfe,den Vortrag,,,F,6,NP2,die Hilfe,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,14,NP1,NP2-Causality,er,amb,"Alexander benachrichtigte Tobias, weil er zu dem Zeitpunkt bedroht war und die Hilfe benötigte.",Was benötigte er? (die Hilfe / den Vortrag),called,AgP,6.0,15.0,0.45,82,verstummt,1.44,9.0,benachrichtigte,31.09,4.0,68.75,"Alexander benachrichtigte Tobias,
weil_er zu dem Zeitpunkt bedroht_war und die_Hilfe benötigte.",Was benötigte er?,die Hilfe,den Vortrag,,,F,6,NP2,die Hilfe,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,14,NP1,NP2-Causality,sie,amb,"Katharina benachrichtigte Laura, weil sie zu dem Zeitpunkt bedroht war und die Hilfe benötigte.",Was benötigte sie? (die Hilfe / den Vortrag),called,AgP,6.0,15.0,0.45,82,verstummt,1.44,9.0,benachrichtigte,31.09,4.0,68.75,"Katharina benachrichtigte Laura,
weil_sie zu dem Zeitpunkt bedroht_war und die_Hilfe benötigte.",Was benötigte sie?,die Hilfe,den Vortrag,,,F,6,NP2,die Hilfe,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,14,NP1,NP2-Causality,er,er,"Katharina benachrichtigte Tobias, weil er zu dem Zeitpunkt bedroht war und die Hilfe benötigte.",Was benötigte er? (die Hilfe / den Vortrag),called,AgP,6.0,15.0,0.45,82,verstummt,1.44,9.0,benachrichtigte,31.09,4.0,68.75,"Katharina benachrichtigte Tobias,
weil_er zu dem Zeitpunkt bedroht_war und die_Hilfe benötigte.",Was benötigte er?,die Hilfe,den Vortrag,,,F,6,NP2,die Hilfe,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,15,NP1,NP1-Causality,er,er,"David nervte Sabine, weil er die ganze Zeit aufgedreht war und den Krach verursachte.",Was verursachte er? (den Krach / jedes Wort),bugged,StimExp,6.0,4.0,-1.0,72,durstig,1.28,7.0,nervte,0.34,6.0,31.25,"David nervte Sabine,
weil_er die ganze Zeit aufgedreht_war und den_Krach verursachte.",Was verursachte er?,den Krach,jedes Wort,,,F,6,NP1,den Krach,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,15,NP1,NP1-Causality,er,amb,"David nervte Wolfgang, weil er die ganze Zeit aufgedreht war und den Krach verursachte.",Was verursachte er? (den Krach / jedes Wort),bugged,StimExp,6.0,4.0,-1.0,72,durstig,1.28,7.0,nervte,0.34,6.0,31.25,"David nervte Wolfgang,
weil_er die ganze Zeit aufgedreht_war und den_Krach verursachte.",Was verursachte er?,den Krach,jedes Wort,,,F,6,NP1,den Krach,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,15,NP1,NP1-Causality,sie,amb,"Renate nervte Sabine, weil sie die ganze Zeit aufgedreht war und den Krach verursachte.",Was verursachte sie? (den Krach / jedes Wort),bugged,StimExp,6.0,4.0,-1.0,72,durstig,1.28,7.0,nervte,0.34,6.0,31.25,"Renate nervte Sabine,
weil_sie die ganze Zeit aufgedreht_war und den_Krach verursachte.",Was verursachte sie?,den Krach,jedes Wort,,,F,6,NP1,den Krach,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,15,NP1,NP1-Causality,sie,sie,"Renate nervte Wolfgang, weil sie die ganze Zeit aufgedreht war und den Krach verursachte.",Was verursachte sie? (den Krach / jedes Wort),bugged,StimExp,6.0,4.0,-1.0,72,durstig,1.28,7.0,nervte,0.34,6.0,31.25,"Renate nervte Wolfgang,
weil_sie die ganze Zeit aufgedreht_war und den_Krach verursachte.",Was verursachte sie?,den Krach,jedes Wort,,,F,6,NP1,den Krach,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,15,NP1,NP2-Causality,sie,sie,"David nervte Sabine, weil sie die ganze Zeit angespannt war und den Raum verließ.",Was verließ sie? (den Raum / jedes Wort),bugged,StimExp,6.0,4.0,-1.0,72,beschäftigt,63.13,11.0,nervte,0.34,6.0,31.25,"David nervte Sabine,
weil_sie die ganze Zeit angespannt_war und den_Raum verließ.",Was verließ sie?,den Raum,jedes Wort,,,F,6,NP2,den Raum,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,15,NP1,NP2-Causality,er,amb,"David nervte Wolfgang, weil er die ganze Zeit angespannt war und den Raum verließ.",Was verließ er? (den Raum / jedes Wort),bugged,StimExp,6.0,4.0,-1.0,72,beschäftigt,63.13,11.0,nervte,0.34,6.0,31.25,"David nervte Wolfgang,
weil_er die ganze Zeit angespannt_war und den_Raum verließ.",Was verließ er?,den Raum,jedes Wort,,,F,6,NP2,den Raum,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,15,NP1,NP2-Causality,sie,amb,"Renate nervte Sabine, weil sie die ganze Zeit angespannt war und den Raum verließ.",Was verließ sie? (den Raum / jedes Wort),bugged,StimExp,6.0,4.0,-1.0,72,beschäftigt,63.13,11.0,nervte,0.34,6.0,31.25,"Renate nervte Sabine,
weil_sie die ganze Zeit angespannt_war und den_Raum verließ.",Was verließ sie?,den Raum,jedes Wort,,,F,6,NP2,den Raum,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,15,NP1,NP2-Causality,er,er,"Renate nervte Wolfgang, weil er die ganze Zeit angespannt war und den Raum verließ.",Was verließ er? (den Raum / jedes Wort),bugged,StimExp,6.0,4.0,-1.0,72,beschäftigt,63.13,11.0,nervte,0.34,6.0,31.25,"Renate nervte Wolfgang,
weil_er die ganze Zeit angespannt_war und den_Raum verließ.",Was verließ er?,den Raum,jedes Wort,,,F,6,NP2,den Raum,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,16,NP1,NP1-Causality,er,er,"Michael bezauberte Claudia, weil er zu jeder Zeit charmant war und die Illusionen erzeugte.",Was tat Michael? (bezauberte Claudia / mochte Susanne),charmed,StimExp,7.0,418.0,2.0,81,hinterlistig,0.68,12.0,bezauberte,0.11,10.0,68.75,"Michael bezauberte Claudia,
weil_er zu jeder Zeit charmant_war und die_Illusionen erzeugte.",Was tat Michael?,bezauberte Claudia,mochte Susanne,,,F,4,NP1,bezauberte Claudia,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,16,NP1,NP1-Causality,er,amb,"Michael bezauberte Paul, weil er zu jeder Zeit charmant war und die Illusionen erzeugte.",Was tat Michael? (bezauberte Paul / bestrafte Laura),charmed,StimExp,7.0,418.0,2.0,81,hinterlistig,0.68,12.0,bezauberte,0.11,10.0,68.75,"Michael bezauberte Paul,
weil_er zu jeder Zeit charmant_war und die_Illusionen erzeugte.",Was tat Michael?,bezauberte Paul,bestrafte Laura,,,F,4,NP1,bezauberte Paul,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,16,NP1,NP1-Causality,sie,amb,"Barbara bezauberte Claudia, weil sie zu jeder Zeit charmant war und die Illusionen erzeugte.",Was tat Barbara? (bezauberte Claudia / überholte Sabine),charmed,StimExp,7.0,418.0,2.0,81,hinterlistig,0.68,12.0,bezauberte,0.11,10.0,68.75,"Barbara bezauberte Claudia,
weil_sie zu jeder Zeit charmant_war und die_Illusionen erzeugte.",Was tat Barbara?,bezauberte Claudia,überholte Sabine,,,F,4,NP1,bezauberte Claudia,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,16,NP1,NP1-Causality,sie,sie,"Barbara bezauberte Paul, weil sie zu jeder Zeit charmant war und die Illusionen erzeugte.",Was tat Barbara? (bezauberte Paul / provozierte Sabine),charmed,StimExp,7.0,418.0,2.0,81,hinterlistig,0.68,12.0,bezauberte,0.11,10.0,68.75,"Barbara bezauberte Paul,
weil_sie zu jeder Zeit charmant_war und die_Illusionen erzeugte.",Was tat Barbara?,bezauberte Paul,provozierte Sabine,,,F,4,NP1,bezauberte Paul,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,16,NP1,NP2-Causality,sie,sie,"Michael bezauberte Claudia, weil sie zu jeder Zeit amüsiert war und die Tricks liebte.",Was tat Michael? (bezauberte Claudia / tötete Lisa),charmed,StimExp,7.0,418.0,2.0,81,arglos,0.81,6.0,bezauberte,0.11,10.0,68.75,"Michael bezauberte Claudia,
weil_sie zu jeder Zeit amüsiert_war und die_Tricks liebte.",Was tat Michael?,bezauberte Claudia,tötete Lisa,,,F,4,NP2,bezauberte Claudia,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,16,NP1,NP2-Causality,er,amb,"Michael bezauberte Paul, weil er zu jeder Zeit amüsiert war und die Tricks liebte.",Was tat Michael? (bezauberte Paul / mochte Andreas),charmed,StimExp,7.0,418.0,2.0,81,arglos,0.81,6.0,bezauberte,0.11,10.0,68.75,"Michael bezauberte Paul,
weil_er zu jeder Zeit amüsiert_war und die_Tricks liebte.",Was tat Michael?,bezauberte Paul,mochte Andreas,,,F,4,NP2,bezauberte Paul,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,16,NP1,NP2-Causality,sie,amb,"Barbara bezauberte Claudia, weil sie zu jeder Zeit amüsiert war und die Tricks liebte.",Was tat Barbara? (bezauberte Claudia / belohnte Klaus),charmed,StimExp,7.0,418.0,2.0,81,arglos,0.81,6.0,bezauberte,0.11,10.0,68.75,"Barbara bezauberte Claudia,
weil_sie zu jeder Zeit amüsiert_war und die_Tricks liebte.",Was tat Barbara?,bezauberte Claudia,belohnte Klaus,,,F,4,NP2,bezauberte Claudia,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,16,NP1,NP2-Causality,er,er,"Barbara bezauberte Paul, weil er zu jeder Zeit amüsiert war und die Tricks liebte.",Was tat Barbara? (bezauberte Paul / verunglimpfte Sarah),charmed,StimExp,7.0,418.0,2.0,81,arglos,0.81,6.0,bezauberte,0.11,10.0,68.75,"Barbara bezauberte Paul,
weil_er zu jeder Zeit amüsiert_war und die_Tricks liebte.",Was tat Barbara?,bezauberte Paul,verunglimpfte Sarah,,,F,4,NP2,bezauberte Paul,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,17,NP2,NP1-Causality,er,er,"Martin tröstete Martina, weil er nach den Erlebnissen einfühlsam war und die Tränen wischte.",Wer war nach den Erlebnissen einfühlsam? (Martin / Martina),consoled,StimExp,8.0,34.0,1.45,-74,mitfühlend,1.08,10.0,tröstete,0.77,8.0,50.0,"Martin tröstete Martina,
weil_er nach den Erlebnissen einfühlsam_war und die_Tränen wischte.",Wer war nach den Erlebnissen einfühlsam?,Martin,Martina,er,sie,F,1,NP1,Martin,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,17,NP2,NP1-Causality,er,amb,"Martin tröstete Thomas, weil er nach den Erlebnissen einfühlsam war und die Tränen wischte.",Wer war nach den Erlebnissen einfühlsam? (Martin / Thomas),consoled,StimExp,8.0,34.0,1.45,-74,mitfühlend,1.08,10.0,tröstete,0.77,8.0,50.0,"Martin tröstete Thomas,
weil_er nach den Erlebnissen einfühlsam_war und die_Tränen wischte.",Wer war nach den Erlebnissen einfühlsam?,Martin,Thomas,er,er,FJ,1,NP1,Martin,left,F,FJ,True,male,male,both_male,NP1-Causality
nonamb,3,17,NP2,NP1-Causality,sie,amb,"Monika tröstete Martina, weil sie nach den Erlebnissen einfühlsam war und die Tränen wischte.",Wer war nach den Erlebnissen einfühlsam? (Monika / Martina),consoled,StimExp,8.0,34.0,1.45,-74,mitfühlend,1.08,10.0,tröstete,0.77,8.0,50.0,"Monika tröstete Martina,
weil_sie nach den Erlebnissen einfühlsam_war und die_Tränen wischte.",Wer war nach den Erlebnissen einfühlsam?,Monika,Martina,sie,sie,FJ,1,NP1,Monika,left,F,FJ,True,female,female,both_female,NP1-Causality
nonamb,4,17,NP2,NP1-Causality,sie,sie,"Monika tröstete Thomas, weil sie nach den Erlebnissen einfühlsam war und die Tränen wischte.",Wer war nach den Erlebnissen einfühlsam? (Monika / Thomas),consoled,StimExp,8.0,34.0,1.45,-74,mitfühlend,1.08,10.0,tröstete,0.77,8.0,50.0,"Monika tröstete Thomas,
weil_sie nach den Erlebnissen einfühlsam_war und die_Tränen wischte.",Wer war nach den Erlebnissen einfühlsam?,Monika,Thomas,sie,er,F,1,NP1,Monika,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,17,NP2,NP2-Causality,sie,sie,"Martin tröstete Martina, weil sie nach den Erlebnissen hoffnungslos war und die Freude verlor.",Wer war nach den Erlebnissen hoffnungslos? (Martin / Martina),consoled,StimExp,8.0,34.0,1.45,-74,traumatisiert,1.01,13.0,tröstete,0.77,8.0,50.0,"Martin tröstete Martina,
weil_sie nach den Erlebnissen hoffnungslos_war und die_Freude verlor.",Wer war nach den Erlebnissen hoffnungslos?,Martin,Martina,er,sie,J,1,NP2,Martina,right,J,J,False,male,female,original,NP2-Causality
nonamb,6,17,NP2,NP2-Causality,er,amb,"Martin tröstete Thomas, weil er nach den Erlebnissen hoffnungslos war und die Freude verlor.",Wer war nach den Erlebnissen hoffnungslos? (Martin / Thomas),consoled,StimExp,8.0,34.0,1.45,-74,traumatisiert,1.01,13.0,tröstete,0.77,8.0,50.0,"Martin tröstete Thomas,
weil_er nach den Erlebnissen hoffnungslos_war und die_Freude verlor.",Wer war nach den Erlebnissen hoffnungslos?,Martin,Thomas,er,er,FJ,1,NP2,Thomas,right,J,FJ,True,male,male,both_male,NP2-Causality
nonamb,7,17,NP2,NP2-Causality,sie,amb,"Monika tröstete Martina, weil sie nach den Erlebnissen hoffnungslos war und die Freude verlor.",Wer war nach den Erlebnissen hoffnungslos? (Monika / Martina),consoled,StimExp,8.0,34.0,1.45,-74,traumatisiert,1.01,13.0,tröstete,0.77,8.0,50.0,"Monika tröstete Martina,
weil_sie nach den Erlebnissen hoffnungslos_war und die_Freude verlor.",Wer war nach den Erlebnissen hoffnungslos?,Monika,Martina,sie,sie,FJ,1,NP2,Martina,right,J,FJ,True,female,female,both_female,NP2-Causality
nonamb,8,17,NP2,NP2-Causality,er,er,"Monika tröstete Thomas, weil er nach den Erlebnissen hoffnungslos war und die Freude verlor.",Wer war nach den Erlebnissen hoffnungslos? (Monika / Thomas),consoled,StimExp,8.0,34.0,1.45,-74,traumatisiert,1.01,13.0,tröstete,0.77,8.0,50.0,"Monika tröstete Thomas,
weil_er nach den Erlebnissen hoffnungslos_war und die_Freude verlor.",Wer war nach den Erlebnissen hoffnungslos?,Monika,Thomas,sie,er,J,1,NP2,Thomas,right,J,J,False,female,male,swapped,NP2-Causality
nonamb,1,18,NP2,NP1-Causality,er,er,"Frank verachtete Julia, weil er an dem Abend gekränkt war und das Vertrauen verlor.",Was verlor er? (das Vertrauen / jede Antwort),despised,ExpStim,8.0,23.0,-2.82,-87,vulgär,0.91,6.0,verachtete,0.71,8.0,75.0,"Frank verachtete Julia,
weil_er an dem Abend gekränkt_war und das_Vertrauen verlor.",Was verlor er?,das Vertrauen,jede Antwort,,,F,6,NP1,das Vertrauen,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,18,NP2,NP1-Causality,er,amb,"Frank verachtete Uwe, weil er an dem Abend gekränkt war und das Vertrauen verlor.",Was verlor er? (das Vertrauen / jede Antwort),despised,ExpStim,8.0,23.0,-2.82,-87,vulgär,0.91,6.0,verachtete,0.71,8.0,75.0,"Frank verachtete Uwe,
weil_er an dem Abend gekränkt_war und das_Vertrauen verlor.",Was verlor er?,das Vertrauen,jede Antwort,,,F,6,NP1,das Vertrauen,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,18,NP2,NP1-Causality,sie,amb,"Eva verachtete Julia, weil sie an dem Abend gekränkt war und das Vertrauen verlor.",Was verlor sie? (das Vertrauen / jede Antwort),despised,ExpStim,8.0,23.0,-2.82,-87,vulgär,0.91,6.0,verachtete,0.71,8.0,75.0,"Eva verachtete Julia,
weil_sie an dem Abend gekränkt_war und das_Vertrauen verlor.",Was verlor sie?,das Vertrauen,jede Antwort,,,F,6,NP1,das Vertrauen,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,18,NP2,NP1-Causality,sie,sie,"Eva verachtete Uwe, weil sie an dem Abend gekränkt war und das Vertrauen verlor.",Was verlor sie? (das Vertrauen / jede Antwort),despised,ExpStim,8.0,23.0,-2.82,-87,vulgär,0.91,6.0,verachtete,0.71,8.0,75.0,"Eva verachtete Uwe,
weil_sie an dem Abend gekränkt_war und das_Vertrauen verlor.",Was verlor sie?,das Vertrauen,jede Antwort,,,F,6,NP1,das Vertrauen,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,18,NP2,NP2-Causality,sie,sie,"Frank verachtete Julia, weil sie an dem Abend gemein war und die Kollegen demütigte.",Was demütigte sie? (die Kollegen / jede Antwort),despised,ExpStim,8.0,23.0,-2.82,-87,Anstand,3.01,7.0,verachtete,0.71,8.0,75.0,"Frank verachtete Julia,
weil_sie an dem Abend gemein_war und die_Kollegen demütigte.",Was demütigte sie?,die Kollegen,jede Antwort,,,F,6,NP2,die Kollegen,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,18,NP2,NP2-Causality,er,amb,"Frank verachtete Uwe, weil er an dem Abend gemein war und die Kollegen demütigte.",Was demütigte er? (die Kollegen / jede Antwort),despised,ExpStim,8.0,23.0,-2.82,-87,Anstand,3.01,7.0,verachtete,0.71,8.0,75.0,"Frank verachtete Uwe,
weil_er an dem Abend gemein_war und die_Kollegen demütigte.",Was demütigte er?,die Kollegen,jede Antwort,,,F,6,NP2,die Kollegen,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,18,NP2,NP2-Causality,sie,amb,"Eva verachtete Julia, weil sie an dem Abend gemein war und die Kollegen demütigte.",Was demütigte sie? (die Kollegen / jede Antwort),despised,ExpStim,8.0,23.0,-2.82,-87,Anstand,3.01,7.0,verachtete,0.71,8.0,75.0,"Eva verachtete Julia,
weil_sie an dem Abend gemein_war und die_Kollegen demütigte.",Was demütigte sie?,die Kollegen,jede Antwort,,,F,6,NP2,die Kollegen,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,18,NP2,NP2-Causality,er,er,"Eva verachtete Uwe, weil er an dem Abend gemein war und die Kollegen demütigte.",Was demütigte er? (die Kollegen / jede Antwort),despised,ExpStim,8.0,23.0,-2.82,-87,Anstand,3.01,7.0,verachtete,0.71,8.0,75.0,"Eva verachtete Uwe,
weil_er an dem Abend gemein_war und die_Kollegen demütigte.",Was demütigte er?,die Kollegen,jede Antwort,,,F,6,NP2,die Kollegen,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,19,NP2,NP1-Causality,er,er,"Daniel korrigierte Lena, weil er in der Stunde geschickt war und einen Fehler entdeckte.",Wen korrigierte Daniel? (Lena / Vanessa),corrected,AgP,9.0,37.0,0.91,-74,fachkundig,4.0,10.0,korrigierte,1.04,11.0,68.75,"Daniel korrigierte Lena,
weil_er in der Stunde geschickt_war und einen_Fehler entdeckte.",Wen korrigierte Daniel?,Lena,Vanessa,sie,sie,F,3,NP1,Lena,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,19,NP2,NP1-Causality,er,amb,"Daniel korrigierte Johannes, weil er in der Stunde geschickt war und einen Fehler entdeckte.",Wen korrigierte Daniel? (Johannes / Michael),corrected,AgP,9.0,37.0,0.91,-74,fachkundig,4.0,10.0,korrigierte,1.04,11.0,68.75,"Daniel korrigierte Johannes,
weil_er in der Stunde geschickt_war und einen_Fehler entdeckte.",Wen korrigierte Daniel?,Johannes,Michael,er,er,F,3,NP1,Johannes,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,19,NP2,NP1-Causality,sie,amb,"Lisa korrigierte Lena, weil sie in der Stunde geschickt war und einen Fehler entdeckte.",Wen korrigierte Lisa? (Lena / Nina),corrected,AgP,9.0,37.0,0.91,-74,fachkundig,4.0,10.0,korrigierte,1.04,11.0,68.75,"Lisa korrigierte Lena,
weil_sie in der Stunde geschickt_war und einen_Fehler entdeckte.",Wen korrigierte Lisa?,Lena,Nina,sie,sie,F,3,NP1,Lena,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,19,NP2,NP1-Causality,sie,sie,"Lisa korrigierte Johannes, weil sie in der Stunde geschickt war und einen Fehler entdeckte.",Wen korrigierte Lisa? (Johannes / Andreas),corrected,AgP,9.0,37.0,0.91,-74,fachkundig,4.0,10.0,korrigierte,1.04,11.0,68.75,"Lisa korrigierte Johannes,
weil_sie in der Stunde geschickt_war und einen_Fehler entdeckte.",Wen korrigierte Lisa?,Johannes,Andreas,er,er,F,3,NP1,Johannes,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,19,NP2,NP2-Causality,sie,sie,"Daniel korrigierte Lena, weil sie in der Stunde ungeschickt war und die Fehler produzierte.",Wen korrigierte Daniel? (Lena / Sarah),corrected,AgP,9.0,37.0,0.91,-74,unehrlich,0.77,9.0,korrigierte,1.04,11.0,68.75,"Daniel korrigierte Lena,
weil_sie in der Stunde ungeschickt_war und die_Fehler produzierte.",Wen korrigierte Daniel?,Lena,Sarah,sie,sie,F,3,NP2,Lena,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,19,NP2,NP2-Causality,er,amb,"Daniel korrigierte Johannes, weil er in der Stunde ungeschickt war und die Fehler produzierte.",Wen korrigierte Daniel? (Johannes / Christian),corrected,AgP,9.0,37.0,0.91,-74,unehrlich,0.77,9.0,korrigierte,1.04,11.0,68.75,"Daniel korrigierte Johannes,
weil_er in der Stunde ungeschickt_war und die_Fehler produzierte.",Wen korrigierte Daniel?,Johannes,Christian,er,er,F,3,NP2,Johannes,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,19,NP2,NP2-Causality,sie,amb,"Lisa korrigierte Lena, weil sie in der Stunde ungeschickt war und die Fehler produzierte.",Wen korrigierte Lisa? (Lena / Eva),corrected,AgP,9.0,37.0,0.91,-74,unehrlich,0.77,9.0,korrigierte,1.04,11.0,68.75,"Lisa korrigierte Lena,
weil_sie in der Stunde ungeschickt_war und die_Fehler produzierte.",Wen korrigierte Lisa?,Lena,Eva,sie,sie,F,3,NP2,Lena,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,19,NP2,NP2-Causality,er,er,"Lisa korrigierte Johannes, weil er in der Stunde ungeschickt war und die Fehler produzierte.",Wen korrigierte Lisa? (Johannes / Sebastian),corrected,AgP,9.0,37.0,0.91,-74,unehrlich,0.77,9.0,korrigierte,1.04,11.0,68.75,"Lisa korrigierte Johannes,
weil_er in der Stunde ungeschickt_war und die_Fehler produzierte.",Wen korrigierte Lisa?,Johannes,Sebastian,er,er,F,3,NP2,Johannes,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,20,NP2,NP1-Causality,er,er,"Hans verabscheute Maria, weil er seit vielen Monaten kritisch war und jede Ausrede durchschaute.",Was tat Hans? (verabscheute Maria / langweilte Christian),detested,ExpStim,8.0,10.0,-2.55,-78,friedliebend,0.97,12.0,verabscheute,0.3,12.0,56.25,"Hans verabscheute Maria,
weil_er seit vielen Monaten kritisch_war und jede_Ausrede durchschaute.",Was tat Hans?,verabscheute Maria,langweilte Christian,,,F,4,NP1,verabscheute Maria,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,20,NP2,NP1-Causality,er,amb,"Hans verabscheute Peter, weil er seit vielen Monaten kritisch war und jede Ausrede durchschaute.",Was tat Hans? (verabscheute Peter / erboste Martina),detested,ExpStim,8.0,10.0,-2.55,-78,friedliebend,0.97,12.0,verabscheute,0.3,12.0,56.25,"Hans verabscheute Peter,
weil_er seit vielen Monaten kritisch_war und jede_Ausrede durchschaute.",Was tat Hans?,verabscheute Peter,erboste Martina,,,F,4,NP1,verabscheute Peter,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,20,NP2,NP1-Causality,sie,amb,"Daniela verabscheute Maria, weil sie seit vielen Monaten kritisch war und jede Ausrede durchschaute.",Was tat Daniela? (verabscheute Maria / berührte Philipp),detested,ExpStim,8.0,10.0,-2.55,-78,friedliebend,0.97,12.0,verabscheute,0.3,12.0,56.25,"Daniela verabscheute Maria,
weil_sie seit vielen Monaten kritisch_war und jede_Ausrede durchschaute.",Was tat Daniela?,verabscheute Maria,berührte Philipp,,,F,4,NP1,verabscheute Maria,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,20,NP2,NP1-Causality,sie,sie,"Daniela verabscheute Peter, weil sie seit vielen Monaten kritisch war und jede Ausrede durchschaute.",Was tat Daniela? (verabscheute Peter / verleumdete Jana),detested,ExpStim,8.0,10.0,-2.55,-78,friedliebend,0.97,12.0,verabscheute,0.3,12.0,56.25,"Daniela verabscheute Peter,
weil_sie seit vielen Monaten kritisch_war und jede_Ausrede durchschaute.",Was tat Daniela?,verabscheute Peter,verleumdete Jana,,,F,4,NP1,verabscheute Peter,left,F,F,False,female,male,swapped,NP1-Causality
